,id,type,geometry_name,geometry.type,geometry.coordinates,properties.longitude,properties.latitude,properties.satelite,properties.pais,properties.estado,properties.municipio,properties.data_hora_gmt,properties.risco_fogo,properties.precipitacao,properties.numero_dias_sem_chuva
5470,focos_ams_24h.31fb73a9-83ef-3dd7-af8c-a4640feaa195,Feature,geom,Point,"[-62.08243, -17.72184]",-62.08243,-17.72184,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5471,focos_ams_24h.53cd00b7-cf8f-3520-bf8c-b9fd8e3be08e,Feature,geom,Point,"[-62.06931, -17.71973]",-62.06931,-17.71973,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5472,focos_ams_24h.161bf03a-a0b7-3783-bb85-040bbd9af7c2,Feature,geom,Point,"[-61.50462, -17.68687]",-61.50462,-17.68687,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5473,focos_ams_24h.78e1800a-444d-3efa-9dd2-b5a12dba0a12,Feature,geom,Point,"[-61.94053, -17.67724]",-61.94053,-17.67724,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5474,focos_ams_24h.5e1a8c75-5df6-3e0c-9733-08e63aac81f2,Feature,geom,Point,"[-61.49232, -17.67356]",-61.49232,-17.67356,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5475,focos_ams_24h.584887dc-cc72-3b9e-9e9f-e38efc2c868f,Feature,geom,Point,"[-61.59042, -17.5752]",-61.59042,-17.5752,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5476,focos_ams_24h.224a1ab4-6663-3c62-b396-deb0022f87da,Feature,geom,Point,"[-61.57625, -17.57282]",-61.57625,-17.57282,TERRA_M-M,Bolivia,Santa Cruz,Chiquitos,2021-12-30T03:00:00+00:00,,,
5477,focos_ams_24h.0d2a27ed-75a2-36fe-a602-defb195b1eef,Feature,geom,Point,"[-60.67158, -16.91395]",-60.67158,-16.91395,TERRA_M-M,Bolivia,Santa Cruz,José Miguel de Velasco,2021-12-30T03:00:00+00:00,,,
5478,focos_ams_24h.31cfe38c-acb7-351d-a205-69ddeee70991,Feature,geom,Point,"[-61.15332, -16.56968]",-61.15332,-16.56968,TERRA_M-M,Bolivia,Santa Cruz,José Miguel de Velasco,2021-12-30T03:00:00+00:00,,,
5479,focos_ams_24h.d1fdc2ca-d0a8-34c8-ac15-f4cd0ac2a2f2,Feature,geom,Point,"[-61.14827, -16.56656]",-61.14827,-16.56656,TERRA_M-M,Bolivia,Santa Cruz,José Miguel de Velasco,2021-12-30T03:00:00+00:00,,,
5480,focos_ams_24h.e8474b9f-5f4f-32ce-8754-5b860200262d,Feature,geom,Point,"[-62.47342, -26.40536]",-62.47342,-26.40536,TERRA_M-M,Argentina,Santiago del Estero,Alberdi,2021-12-30T02:57:00+00:00,,,
5481,focos_ams_24h.d59ed18a-fe87-319c-84af-b1da68d37c43,Feature,geom,Point,"[-62.46292, -26.40375]",-62.46292,-26.40375,TERRA_M-M,Argentina,Santiago del Estero,Alberdi,2021-12-30T02:57:00+00:00,,,
5482,focos_ams_24h.926fb3ac-dc66-33c4-b49b-19f5939f5093,Feature,geom,Point,"[-62.46469, -26.39455]",-62.46469,-26.39455,TERRA_M-M,Argentina,Santiago del Estero,Alberdi,2021-12-30T02:57:00+00:00,,,
5483,focos_ams_24h.93c9d9d4-ae6d-3fbb-8be1-7429119da4c0,Feature,geom,Point,"[-61.05868, -26.10951]",-61.05868,-26.10951,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5484,focos_ams_24h.e285a69e-429c-3a90-8542-4c30c3c59b48,Feature,geom,Point,"[-61.04673, -26.10756]",-61.04673,-26.10756,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5485,focos_ams_24h.bcb7ce36-8edc-3ba1-8e3c-5b3ebf5586de,Feature,geom,Point,"[-61.03476, -26.10562]",-61.03476,-26.10562,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5486,focos_ams_24h.ee1fb24d-c511-3a24-8630-609edf25c304,Feature,geom,Point,"[-61.02277, -26.10367]",-61.02277,-26.10367,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5487,focos_ams_24h.7e96fe3f-0b87-32a8-bcc3-6823b17a60fb,Feature,geom,Point,"[-61.0607, -26.09973]",-61.0607,-26.09973,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5488,focos_ams_24h.d0f31cc1-0b64-39ea-a9b8-5236b99a25d8,Feature,geom,Point,"[-61.04874, -26.09778]",-61.04874,-26.09778,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5489,focos_ams_24h.c2fbefac-e0a1-3dde-a17c-0e61575123bc,Feature,geom,Point,"[-61.03678, -26.09583]",-61.03678,-26.09583,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5490,focos_ams_24h.385418f9-0277-327e-9289-e5fd38f6efad,Feature,geom,Point,"[-61.02479, -26.09387]",-61.02479,-26.09387,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5491,focos_ams_24h.ad959807-db6c-3de8-917d-38c964c02610,Feature,geom,Point,"[-61.05076, -26.088]",-61.05076,-26.088,TERRA_M-M,Argentina,Chaco,General Güemes,2021-12-30T02:57:00+00:00,,,
5492,focos_ams_24h.a4ecb85e-f845-36e6-8fff-b6dd58b7358f,Feature,geom,Point,"[-58.02874, -25.63829]",-58.02874,-25.63829,TERRA_M-M,Argentina,Formosa,Pilcomayo,2021-12-30T02:57:00+00:00,,,
5493,focos_ams_24h.25dc2b23-69d7-3eac-94ae-80c45a00db57,Feature,geom,Point,"[-58.01027, -25.63482]",-58.01027,-25.63482,TERRA_M-M,Argentina,Formosa,Pilcomayo,2021-12-30T02:57:00+00:00,,,
5494,focos_ams_24h.e35ee551-49fa-3600-a0fa-76095dc38324,Feature,geom,Point,"[-58.01306, -25.62287]",-58.01306,-25.62287,TERRA_M-M,Argentina,Formosa,Pilcomayo,2021-12-30T02:57:00+00:00,,,
5495,focos_ams_24h.a40cccd1-f9b6-3729-8f33-da5ea9f327fd,Feature,geom,Point,"[-58.55027, -25.41324]",-58.55027,-25.41324,TERRA_M-M,Argentina,Formosa,Pilcomayo,2021-12-30T02:57:00+00:00,,,
5496,focos_ams_24h.a1d291fb-04d2-3b9e-b8ef-8bddec1c46a9,Feature,geom,Point,"[-58.77288, -25.18499]",-58.77288,-25.18499,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5497,focos_ams_24h.5da18b7f-e232-37ad-aba8-f49b91ae8c1a,Feature,geom,Point,"[-56.08844, -25.18159]",-56.08844,-25.18159,TERRA_M-M,Paraguay,Caaguazú,Carayaó,2021-12-30T02:57:00+00:00,,,
5498,focos_ams_24h.31fffb3c-1193-3fa7-b58a-44e0b4db6801,Feature,geom,Point,"[-58.78027, -25.17728]",-58.78027,-25.17728,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5499,focos_ams_24h.71f6aed7-9d65-3cc8-b0d9-4d8dbaf9a10e,Feature,geom,Point,"[-58.76351, -25.17428]",-58.76351,-25.17428,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5500,focos_ams_24h.c31f70e4-ad68-3bde-b5a8-00c5d41f1c90,Feature,geom,Point,"[-58.27012, -25.16519]",-58.27012,-25.16519,TERRA_M-M,Argentina,Formosa,Pilcomayo,2021-12-30T02:57:00+00:00,,,
5501,focos_ams_24h.e1b4d69f-64a9-360e-a27c-ffae9f51df1b,Feature,geom,Point,"[-58.47948, -25.14254]",-58.47948,-25.14254,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5502,focos_ams_24h.e1f19dcf-4ce6-31ce-b2e1-16152cb10edd,Feature,geom,Point,"[-58.46195, -25.13927]",-58.46195,-25.13927,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5503,focos_ams_24h.7baf5f6a-6594-31fb-a90e-0b7e742abd70,Feature,geom,Point,"[-58.48643, -25.13662]",-58.48643,-25.13662,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5504,focos_ams_24h.e231ab4b-a0ec-3677-942d-9766415d03e0,Feature,geom,Point,"[-58.46887, -25.13346]",-58.46887,-25.13346,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5505,focos_ams_24h.f9b548b1-40e8-359f-84b6-6b9c21a6609d,Feature,geom,Point,"[-58.48215, -25.13085]",-58.48215,-25.13085,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5506,focos_ams_24h.a915acb4-b214-30e8-baa2-7bc0ba589c3f,Feature,geom,Point,"[-58.46462, -25.12756]",-58.46462,-25.12756,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5507,focos_ams_24h.3bde020f-2938-3e8a-b478-78d1fa5b77f9,Feature,geom,Point,"[-58.47154, -25.12175]",-58.47154,-25.12175,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5508,focos_ams_24h.2821bfe6-0f75-3200-8218-0ac7b9d09f28,Feature,geom,Point,"[-55.17537, -25.10255]",-55.17537,-25.10255,TERRA_M-M,Paraguay,Caaguazú,Mariscal Francisco Solano López,2021-12-30T02:57:00+00:00,,,
5509,focos_ams_24h.a5f5f081-bf22-3265-85b3-7e8ab2e957ad,Feature,geom,Point,"[-58.72234, -25.0744]",-58.72234,-25.0744,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5510,focos_ams_24h.918deb12-4755-38f0-9d0d-02abb26414ac,Feature,geom,Point,"[-58.70538, -25.07136]",-58.70538,-25.07136,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5511,focos_ams_24h.48b1777e-d815-3a49-a610-14c497049bc1,Feature,geom,Point,"[-58.72493, -25.06288]",-58.72493,-25.06288,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5512,focos_ams_24h.b9e041a7-c0ab-3290-8622-4e4617d4de43,Feature,geom,Point,"[-58.70797, -25.05983]",-58.70797,-25.05983,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5513,focos_ams_24h.e36a6fe6-3283-34e9-b969-71b81fab0568,Feature,geom,Point,"[-58.72752, -25.05137]",-58.72752,-25.05137,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5514,focos_ams_24h.ba25ef00-357e-377a-a84b-99415d5f1113,Feature,geom,Point,"[-58.71056, -25.0483]",-58.71056,-25.0483,TERRA_M-M,Argentina,Formosa,Pilagás,2021-12-30T02:57:00+00:00,,,
5515,focos_ams_24h.ef6be47b-d277-315a-928f-ff1e87054d79,Feature,geom,Point,"[-55.67893, -25.03854]",-55.67893,-25.03854,TERRA_M-M,Paraguay,Caaguazú,Raúl Arsenio Oviedo,2021-12-30T02:57:00+00:00,,,
5516,focos_ams_24h.aed4ab44-b2fd-3a93-8b8b-079ef381d2e5,Feature,geom,Point,"[-55.686, -25.03718]",-55.686,-25.03718,TERRA_M-M,Paraguay,Caaguazú,Raúl Arsenio Oviedo,2021-12-30T02:57:00+00:00,,,
5517,focos_ams_24h.851c2995-8c51-3e32-8024-5498389a3db1,Feature,geom,Point,"[-59.43879, -25.02888]",-59.43879,-25.02888,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5518,focos_ams_24h.d21306fb-214f-3e67-8f42-4ac6df43643b,Feature,geom,Point,"[-59.43005, -25.02604]",-59.43005,-25.02604,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5519,focos_ams_24h.2a97536a-98d1-3afc-852e-6c24d2ccb3d0,Feature,geom,Point,"[-57.61834, -24.96605]",-57.61834,-24.96605,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5520,focos_ams_24h.8cd0c524-1f28-379c-be43-159680e85129,Feature,geom,Point,"[-57.62407, -24.9658]",-57.62407,-24.9658,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5521,focos_ams_24h.573b7e43-58d8-3a03-a0e4-caff9584a2d2,Feature,geom,Point,"[-57.59811, -24.96212]",-57.59811,-24.96212,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5522,focos_ams_24h.bf5c8905-5bbd-3270-916a-02defbe4086f,Feature,geom,Point,"[-57.60381, -24.96201]",-57.60381,-24.96201,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5523,focos_ams_24h.6273bf16-99d8-39c8-9df5-40d050451026,Feature,geom,Point,"[-59.71871, -24.93874]",-59.71871,-24.93874,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5524,focos_ams_24h.a2f84167-8203-389f-b52a-bbe95b1cb7cb,Feature,geom,Point,"[-58.17126, -24.89947]",-58.17126,-24.89947,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5525,focos_ams_24h.e41832cf-508c-3222-bee6-0d8887cd05d0,Feature,geom,Point,"[-58.1964, -24.89921]",-58.1964,-24.89921,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5526,focos_ams_24h.e17afbbb-854a-3ae1-9435-8be793050bfd,Feature,geom,Point,"[-58.17782, -24.89582]",-58.17782,-24.89582,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5527,focos_ams_24h.d668120f-fca5-3ddd-83a4-4dd7830893be,Feature,geom,Point,"[-58.15923, -24.89244]",-58.15923,-24.89244,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5528,focos_ams_24h.f3e36c48-5c16-3f6d-a27c-7d6a1e552fff,Feature,geom,Point,"[-57.64164, -24.89101]",-57.64164,-24.89101,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5529,focos_ams_24h.72985407-2df2-30c0-9b51-96f24b0def2e,Feature,geom,Point,"[-57.64806, -24.89073]",-57.64806,-24.89073,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5530,focos_ams_24h.1384a32e-1fd9-3345-9fa5-0414269ceed4,Feature,geom,Point,"[-58.17402, -24.88746]",-58.17402,-24.88746,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5531,focos_ams_24h.78d058cd-a2bd-35bf-bcab-a435249dca8f,Feature,geom,Point,"[-57.62145, -24.88711]",-57.62145,-24.88711,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5532,focos_ams_24h.7600e333-7f2f-373b-8889-8031d95caf30,Feature,geom,Point,"[-57.62783, -24.88697]",-57.62783,-24.88697,TERRA_M-M,Paraguay,Presidente Hayes,Benjamín Aceval,2021-12-30T02:57:00+00:00,,,
5533,focos_ams_24h.aa512d55-38be-3f9a-9346-73975d01a1aa,Feature,geom,Point,"[-59.37245, -24.87779]",-59.37245,-24.87779,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5534,focos_ams_24h.ce924cd4-aaf9-3c97-bf8e-660233cc7bf3,Feature,geom,Point,"[-59.26577, -24.84724]",-59.26577,-24.84724,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5535,focos_ams_24h.0f7f4fa6-0fd7-3caf-aac9-0acecebfe6bb,Feature,geom,Point,"[-55.56878, -24.73725]",-55.56878,-24.73725,TERRA_M-M,Paraguay,Caaguazú,Yhú,2021-12-30T02:57:00+00:00,,,
5536,focos_ams_24h.b5836a34-d0be-3978-8a96-6954a9990382,Feature,geom,Point,"[-55.57429, -24.73698]",-55.57429,-24.73698,TERRA_M-M,Paraguay,Caaguazú,Yhú,2021-12-30T02:57:00+00:00,,,
5537,focos_ams_24h.a8e70e54-a109-35b5-8f04-bf603be6d758,Feature,geom,Point,"[-63.34188, -24.60298]",-63.34188,-24.60298,TERRA_M-M,Argentina,Salta,Anta,2021-12-30T02:57:00+00:00,,,
5538,focos_ams_24h.a9f4283b-9937-33d7-a234-c976a2f54470,Feature,geom,Point,"[-60.28598, -24.41182]",-60.28598,-24.41182,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5539,focos_ams_24h.1b65896b-2533-370b-acad-4fda43ec905c,Feature,geom,Point,"[-60.27219, -24.40948]",-60.27219,-24.40948,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5540,focos_ams_24h.e9d27b08-8149-3057-bb73-f76dc88dbbf5,Feature,geom,Point,"[-60.25838, -24.40714]",-60.25838,-24.40714,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5541,focos_ams_24h.c63bc53c-50b8-3d6a-bd9a-704505fc036c,Feature,geom,Point,"[-60.30194, -24.40366]",-60.30194,-24.40366,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5542,focos_ams_24h.21d3b291-ddd8-35dc-bb80-6819770cc4b0,Feature,geom,Point,"[-60.30413, -24.39316]",-60.30413,-24.39316,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5543,focos_ams_24h.41c6e319-8a09-3747-8b9b-bc5b24c2a102,Feature,geom,Point,"[-60.29258, -24.3803]",-60.29258,-24.3803,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5544,focos_ams_24h.2e7db225-7642-3a7b-b703-2c458374ab2d,Feature,geom,Point,"[-57.29325, -24.35983]",-57.29325,-24.35983,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5545,focos_ams_24h.ee0fd118-cb6b-3e2d-a70e-124c989592c7,Feature,geom,Point,"[-59.65037, -24.3496]",-59.65037,-24.3496,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5546,focos_ams_24h.d4e4b3cd-37f8-38a8-a0b1-c3b9751c6f18,Feature,geom,Point,"[-59.63525, -24.34692]",-59.63525,-24.34692,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5547,focos_ams_24h.4bb7980f-35bc-3e9a-9cc6-1430d74950c2,Feature,geom,Point,"[-59.90902, -24.27751]",-59.90902,-24.27751,TERRA_M-M,Argentina,Formosa,Patiño,2021-12-30T02:57:00+00:00,,,
5548,focos_ams_24h.7937108a-b2d5-3a8d-a791-d8416904a69a,Feature,geom,Point,"[-63.53557, -24.21831]",-63.53557,-24.21831,TERRA_M-M,Argentina,Salta,Anta,2021-12-30T02:57:00+00:00,,,
5549,focos_ams_24h.e596d686-d968-33e0-87be-d631c5ffaeb5,Feature,geom,Point,"[-63.52554, -24.21683]",-63.52554,-24.21683,TERRA_M-M,Argentina,Salta,Anta,2021-12-30T02:57:00+00:00,,,
5550,focos_ams_24h.98c0dfb6-5632-37a3-9e3e-b5b2daa77daf,Feature,geom,Point,"[-63.53721, -24.20922]",-63.53721,-24.20922,TERRA_M-M,Argentina,Salta,Anta,2021-12-30T02:57:00+00:00,,,
5551,focos_ams_24h.f02c4622-ea57-3e12-85a4-dbc93e9e3f64,Feature,geom,Point,"[-63.52718, -24.20774]",-63.52718,-24.20774,TERRA_M-M,Argentina,Salta,Anta,2021-12-30T02:57:00+00:00,,,
5552,focos_ams_24h.bf32d3f1-9545-3057-97d1-dd04e159f94c,Feature,geom,Point,"[-58.82307, -24.18037]",-58.82307,-24.18037,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5553,focos_ams_24h.e4ec5420-892f-317d-9d7d-dd6baec409e6,Feature,geom,Point,"[-58.83482, -24.17824]",-58.83482,-24.17824,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5554,focos_ams_24h.370541e0-ad48-37c4-ae7f-8c88775e93fc,Feature,geom,Point,"[-58.81762, -24.17505]",-58.81762,-24.17505,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5555,focos_ams_24h.bf7217aa-e2b5-3e7b-9ba6-c17e08b404ec,Feature,geom,Point,"[-58.82568, -24.16873]",-58.82568,-24.16873,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5556,focos_ams_24h.1995da27-b2d8-36f4-8d2b-2fcbb5469008,Feature,geom,Point,"[-58.80841, -24.16564]",-58.80841,-24.16564,TERRA_M-M,Paraguay,Presidente Hayes,Villa Hayes,2021-12-30T02:57:00+00:00,,,
5557,focos_ams_24h.2c87fb8b-4e56-3b09-b3da-172fae476b3f,Feature,geom,Point,"[-59.12952, -23.35565]",-59.12952,-23.35565,TERRA_M-M,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-30T02:57:00+00:00,,,
5558,focos_ams_24h.22fb79af-f528-3946-8b6b-835302f78c8a,Feature,geom,Point,"[-59.11255, -23.3526]",-59.11255,-23.3526,TERRA_M-M,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-30T02:57:00+00:00,,,
5559,focos_ams_24h.a2718ef8-d0c7-360f-9bd6-677cc967ab25,Feature,geom,Point,"[-59.11508, -23.34099]",-59.11508,-23.34099,TERRA_M-M,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-30T02:57:00+00:00,,,
5560,focos_ams_24h.6e41655f-09bf-31f4-9ca2-4b82e3b512de,Feature,geom,Point,"[-61.68216, -23.33075]",-61.68216,-23.33075,TERRA_M-M,Argentina,Formosa,Bermejo,2021-12-30T02:57:00+00:00,,,
5561,focos_ams_24h.f061ba93-d324-3915-9d05-378260b36cd2,Feature,geom,Point,"[-61.27398, -23.2029]",-61.27398,-23.2029,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5562,focos_ams_24h.3f3bd2b0-81a8-3f05-901e-f49ebe7a00d0,Feature,geom,Point,"[-61.26148, -23.20086]",-61.26148,-23.20086,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5563,focos_ams_24h.e2b592bf-a885-302f-856c-18c82b8f562c,Feature,geom,Point,"[-61.82285, -22.69777]",-61.82285,-22.69777,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5564,focos_ams_24h.c8375f48-6a32-3817-b98b-162cc7f6fbeb,Feature,geom,Point,"[-61.81103, -22.69585]",-61.81103,-22.69585,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5565,focos_ams_24h.3d4ac00d-dfe2-3a86-93c9-17e575aefd07,Feature,geom,Point,"[-61.79919, -22.69392]",-61.79919,-22.69392,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5566,focos_ams_24h.1007e757-b4a1-3681-9422-a3f919ff178d,Feature,geom,Point,"[-61.82476, -22.68792]",-61.82476,-22.68792,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5567,focos_ams_24h.ad3358cb-7a24-310c-9dd3-1e85b60b4ff0,Feature,geom,Point,"[-61.81293, -22.68599]",-61.81293,-22.68599,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5568,focos_ams_24h.e7b2fdf4-1d9d-3f85-bffe-b2a30c9701f5,Feature,geom,Point,"[-62.17045, -22.56946]",-62.17045,-22.56946,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5569,focos_ams_24h.96e63064-704c-347f-93fb-e25688a85faf,Feature,geom,Point,"[-62.15905, -22.56764]",-62.15905,-22.56764,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5570,focos_ams_24h.4d0b8a90-4364-3a5d-b779-5bb7613a45be,Feature,geom,Point,"[-61.50757, -22.52399]",-61.50757,-22.52399,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5571,focos_ams_24h.90a5c735-42bb-3be0-9db6-444e7ee32405,Feature,geom,Point,"[-61.50219, -22.52184]",-61.50219,-22.52184,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5572,focos_ams_24h.32502cd2-e2e8-391b-b20b-62c45e79d9e4,Feature,geom,Point,"[-62.22233, -22.51537]",-62.22233,-22.51537,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5573,focos_ams_24h.19d8f3ad-0627-3728-8ce8-b4c72a3579a0,Feature,geom,Point,"[-62.22416, -22.50569]",-62.22416,-22.50569,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5574,focos_ams_24h.b285a0db-b27f-32c6-9b9c-981e7c5b5667,Feature,geom,Point,"[-62.21281, -22.50389]",-62.21281,-22.50389,TERRA_M-M,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-30T02:57:00+00:00,,,
5575,focos_ams_24h.c4e0b605-23d4-3546-a68a-2662055af7d9,Feature,geom,Point,"[-63.5132, -21.98744]",-63.5132,-21.98744,TERRA_M-M,Bolivia,Tarija,Gran Chaco,2021-12-30T02:57:00+00:00,,,
5576,focos_ams_24h.b3f5f962-33fa-3883-8695-ddb4d383cd72,Feature,geom,Point,"[-63.41219, -21.90569]",-63.41219,-21.90569,TERRA_M-M,Bolivia,Tarija,Gran Chaco,2021-12-30T02:57:00+00:00,,,
5577,focos_ams_24h.944ef3be-f695-3bbb-91e2-b07314e66c99,Feature,geom,Point,"[-63.27469, -21.9036]",-63.27469,-21.9036,TERRA_M-M,Bolivia,Tarija,Gran Chaco,2021-12-30T02:57:00+00:00,,,
5578,focos_ams_24h.943e87c5-1cab-371b-b002-17e0b82a5d68,Feature,geom,Point,"[-63.2643, -21.902]",-63.2643,-21.902,TERRA_M-M,Bolivia,Tarija,Gran Chaco,2021-12-30T02:57:00+00:00,,,
5579,focos_ams_24h.e7041d7c-2431-3a4c-84ea-6d766a1524c3,Feature,geom,Point,"[-63.27638, -21.89431]",-63.27638,-21.89431,TERRA_M-M,Bolivia,Tarija,Gran Chaco,2021-12-30T02:57:00+00:00,,,
